Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Value,Active_Utilization_Score,Tenure_Age_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrited_Customer
-1.2881014980803023,-1.8063776929932305,-1.4936609479697167,0.12057904959740082,0.6519401850417875,-0.4116159836207899,-0.6670042900296742,1.3095156040751048,-0.7842633856068617,-0.3373267390287005,-0.7798399498913126,-0.973895181755695,-1.1098314091157393,2.151447541374025,-0.7888151585005192,2.711905907862472,-0.9303891535069756,-0.9434357010341592,-0.21589388479418636,-0.6685214945779029,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,2.3805222345700576,1.0773379863168544,-0.7985068536605181,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,1.357889569561059,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
-0.29014957098317423,0.5033681273277852,0.008964512845950725,0.7639426087506561,-0.3375979225598582,0.4924037661358222,1.8313650746725323,-1.4268583411935547,1.9588995737847346,0.4063001524270822,-0.6247013071896832,-1.144315269113938,-0.5427816285599625,-0.9971549934097601,-0.09696250141183617,-0.8450056798502582,0.3671078257354388,1.0599556481738364,-0.21589388479418636,-0.6685214945779029,2.007685184806524,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,-0.9282138128432161,1.2523374037627806,-0.2826088739674091,-0.4633632803395092,2.4946447635753,-0.4226754811715635,-0.736436910936176,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,4.152932319078514,1
-0.040661589208892186,-0.26654714611255337,-0.7423482175618831,1.4073061679039114,0.6519401850417875,-1.315635733377402,0.33428000569789035,-0.30408607217076394,0.3614713842866046,0.6024716636700189,-0.03741175844252857,1.0285408447036608,0.5955183012964492,-0.714216055952231,-0.5513233760406352,-0.7138569228422104,-1.0544975602171192,1.0599556481738364,-0.21589388479418636,-0.6685214945779029,2.007685184806524,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,1.0773379863168544,-0.7985068536605181,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,2.3658812600821326,-0.736436910936176,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
-1.2881014980803023,-0.26654714611255337,-1.4936609479697167,-0.5227845095558545,-1.327136030161504,0.4924037661358222,-0.6060469823557104,0.5278697730723532,-0.653243691805314,0.49754271579589,-0.8101611646887846,-1.0165002035952557,-1.4500612774492057,0.8528303668894684,-0.8453631760545344,0.6479070938088178,-0.9303891535069756,-0.9434357010341592,-0.21589388479418636,1.4958382162886006,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,1.0773379863168544,-0.7985068536605181,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,1.357889569561059,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
0.45831437433967187,-1.036462419552892,0.5098396664511733,0.12057904959740082,-0.3375979225598582,0.4924037661358222,2.848053744180521,0.027223777704813653,2.845015135137771,-0.15940374045952577,-0.1560471910967157,0.3042554734311279,0.007466677016384131,-0.8738226360564783,-0.3335679284933943,-0.7709692020605111,0.21140818822634913,1.0599556481738364,-0.21589388479418636,1.4958382162886006,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,-0.9282138128432161,1.2523374037627806,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,-0.736436910936176,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
-0.41489356187031523,0.5033681273277852,-0.7423482175618831,-0.5227845095558545,-0.3375979225598582,1.3964235158924343,0.29752957110745004,-1.4268583411935547,0.4253861131688037,-0.31451609818649906,-0.7639433906771038,-1.1017102472743772,-1.542469389836073,-0.9971549934097601,-0.6146335180906466,-0.8450056798502582,-0.6648548879875975,1.0599556481738364,-0.21589388479418636,-0.6685214945779029,-0.4980860582962204,-0.2317077511603101,2.4104680919536836,-0.4200758915325183,-0.9282138128432161,1.2523374037627806,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,2.3658812600821326,-0.736436910936176,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,1
-0.5396375527574563,0.5033681273277852,-0.36669185235796614,-1.1661480687091097,0.6519401850417875,-1.315635733377402,-0.5323260506922524,0.4677431706875261,-0.5741478397118526,-0.1822143813017277,1.020886952207106,0.645095648147614,-0.7317982220785546,0.47920587255452607,1.3554303262975111,0.30975021329690827,0.08907275875492104,-0.9434357010341592,-0.21589388479418636,1.4958382162886006,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,1.0773379863168544,-0.7985068536605181,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,1.357889569561059,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
0.20882639256538985,0.5033681273277852,0.008964512845950725,0.12057904959740082,0.6519401850417875,0.4924037661358222,-0.6928616317325289,0.8370922996228922,-0.7677621647250547,-1.0170838361263181,-0.8955315752836092,-1.357340378311742,-1.8616974144452512,1.868508603916496,-0.8082444527667372,1.8333727813670604,-0.21676581492364777,-0.9434357010341592,-0.21589388479418636,-0.6685214945779029,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,-0.9282138128432161,-0.7985068536605181,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,1.357889569561059,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
-2.1613094342902897,-1.036462419552892,0.008964512845950725,0.12057904959740082,0.6519401850417875,-0.4116159836207899,-0.5273746448342589,-0.02922160412584031,-0.5246441770664315,-0.5836816601244815,3.0577071967091425,2.5197166090882877,0.246887695473268,0.08018942229390819,2.1463383914493095,-0.22338041759786337,3.991151112584939,1.0599556481738364,-0.21589388479418636,1.4958382162886006,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,-0.9282138128432161,-0.7985068536605181,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,1.357889569561059,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,-0.2407937146979289,0
1.082034328775377,-0.26654714611255337,1.3863711852603127,-0.5227845095558545,0.6519401850417875,-1.315635733377402,0.542789207940059,-1.4268583411935547,0.6705942554724558,-0.9121548882521892,-0.20579753382266514,0.1764404079124456,0.8601415322224788,-0.9971549934097601,-0.3377304909845211,-0.8450056798502582,0.6785071007536173,-0.9434357010341592,-0.21589388479418636,1.4958382162886006,-0.4980860582962204,-0.2317077511603101,-0.41485718202952865,-0.4200758915325183,-0.9282138128432161,1.2523374037627806,-0.2826088739674091,-0.4633632803395092,-0.4008586771957101,-0.4226754811715635,1.357889569561059,-0.3512121470969383,-0.10764410815542748,-0.04448400337033954,4.152932319078514,0
